user_id,channel,timestamp,touchpoint_order
887,Display,2023-02-27 00:00:00.000000,1
887,Display,2023-02-27 20:04:50.208823,2
887,Content,2023-03-01 13:54:35.051501,3
887,Direct,2023-03-04 10:42:14.323118,4
887,Email,2023-03-04 11:42:14.323118,5
888,Display,2023-09-11 00:00:00.000000,1
888,Direct,2023-09-11 05:09:03.495365,2
888,Display,2023-09-11 06:09:03.495365,3
889,Display,2023-11-18 00:00:00.000000,1
889,Email,2023-11-18 11:41:20.170227,2
889,Paid Search,2023-11-23 09:00:40.927300,3
890,Display,2023-06-03 00:00:00.000000,1
891,Content,2023-05-08 00:00:00.000000,1
891,Paid Search,2023-05-12 15:15:08.199250,2
892,Email,2023-11-23 00:00:00.000000,1
893,Content,2023-01-29 00:00:00.000000,1
893,Email,2023-01-30 10:12:53.612583,2
893,Email,2023-01-31 10:34:54.263973,3
894,Social,2023-09-22 00:00:00.000000,1
895,Paid Search,2023-05-19 00:00:00.000000,1
896,Content,2023-09-12 00:00:00.000000,1
896,Email,2023-09-12 04:42:04.253035,2
896,Paid Search,2023-09-15 19:35:32.774675,3
897,Display,2023-06-17 00:00:00.000000,1
897,Display,2023-06-18 07:20:04.467928,2
897,Social,2023-06-18 20:31:26.868604,3
897,Content,2023-06-20 14:52:44.249144,4
898,Content,2023-08-31 00:00:00.000000,1
898,Paid Search,2023-09-01 07:05:23.134438,2
899,Paid Search,2023-03-30 00:00:00.000000,1
899,Social,2023-03-30 06:44:09.550240,2
899,Email,2023-03-30 17:48:45.697984,3
899,Email,2023-03-30 21:02:19.515739,4
900,Content,2023-12-02 00:00:00.000000,1
900,Direct,2023-12-02 05:38:50.301867,2
900,Content,2023-12-03 08:31:00.155226,3
900,Content,2023-12-05 00:36:56.123791,4
901,Display,2023-03-13 00:00:00.000000,1
901,Paid Search,2023-03-14 17:09:38.656615,2
902,Social,2023-01-31 00:00:00.000000,1
903,Direct,2023-04-18 00:00:00.000000,1
903,Paid Search,2023-04-19 08:17:33.686920,2
903,Paid Search,2023-04-22 22:18:35.650316,3
904,Content,2023-06-30 00:00:00.000000,1
904,Direct,2023-07-03 16:57:54.614936,2
904,Email,2023-07-03 17:57:54.614936,3
905,Content,2023-12-14 00:00:00.000000,1
905,Display,2023-12-15 07:01:33.730721,2
905,Email,2023-12-17 03:56:31.923068,3
905,Paid Search,2023-12-18 10:18:34.252689,4
905,Email,2023-12-19 01:54:04.148680,5
906,Display,2023-03-13 00:00:00.000000,1
906,Paid Search,2023-03-13 03:18:44.862684,2
907,Social,2023-04-02 00:00:00.000000,1
907,Content,2023-04-03 06:30:28.152951,2
907,Direct,2023-04-06 04:22:10.353932,3
907,Direct,2023-04-08 22:11:52.226300,4
908,Content,2023-10-31 00:00:00.000000,1
908,Paid Search,2023-11-01 18:01:20.822245,2
908,Social,2023-11-02 23:06:41.220045,3
908,Content,2023-11-03 00:06:41.220045,4
908,Content,2023-11-04 10:19:30.483855,5
908,Email,2023-11-05 14:53:21.457929,6
908,Direct,2023-11-06 11:35:13.169700,7
909,Display,2023-11-04 00:00:00.000000,1
909,Display,2023-11-06 17:45:35.472719,2
909,Social,2023-11-08 00:31:19.950803,3
909,Paid Search,2023-11-12 18:58:56.016297,4
909,Email,2023-11-15 20:23:22.394161,5
910,Social,2023-08-16 00:00:00.000000,1
911,Display,2023-11-14 00:00:00.000000,1
911,Social,2023-11-14 14:27:25.613170,2
911,Email,2023-11-15 04:59:47.050363,3
911,Direct,2023-11-15 22:47:18.795663,4
912,Social,2023-05-15 00:00:00.000000,1
912,Social,2023-05-20 00:03:21.175802,2
912,Direct,2023-05-22 16:31:16.312044,3
912,Social,2023-05-26 09:30:28.528906,4
912,Social,2023-05-29 02:42:20.272311,5
913,Email,2023-02-09 00:00:00.000000,1
913,Direct,2023-02-09 13:58:46.109672,2
914,Display,2023-11-07 00:00:00.000000,1
914,Email,2023-11-07 09:00:27.431722,2
915,Content,2023-04-03 00:00:00.000000,1
915,Email,2023-04-03 08:07:15.306438,2
915,Social,2023-04-04 16:26:30.685507,3
915,Content,2023-04-05 18:32:54.721046,4
916,Email,2023-06-21 00:00:00.000000,1
917,Content,2023-06-11 00:00:00.000000,1
917,Display,2023-06-11 18:14:15.484081,2
917,Content,2023-06-12 12:00:06.133320,3
917,Content,2023-06-19 12:00:06.133320,4
917,Content,2023-06-22 03:26:42.027353,5
917,Display,2023-06-23 22:58:15.798182,6
917,Direct,2023-06-24 15:16:16.052897,7
917,Social,2023-06-26 17:53:36.651300,8
918,Display,2023-02-08 00:00:00.000000,1
918,Direct,2023-02-13 03:15:23.989170,2
919,Content,2023-04-29 00:00:00.000000,1
919,Paid Search,2023-04-29 01:05:33.172368,2
920,Social,2023-01-21 00:00:00.000000,1
920,Direct,2023-01-21 01:00:00.000000,2
920,Email,2023-01-24 03:18:32.067395,3
920,Paid Search,2023-01-24 22:05:47.319140,4
921,Content,2023-10-13 00:00:00.000000,1
921,Display,2023-10-16 09:13:03.332997,2
921,Paid Search,2023-10-20 02:55:31.350486,3
921,Content,2023-10-27 02:13:43.947829,4
921,Direct,2023-10-27 23:27:40.510468,5
922,Content,2023-01-14 00:00:00.000000,1
922,Content,2023-01-14 16:19:05.449234,2
922,Display,2023-01-16 20:41:27.335751,3
922,Social,2023-01-23 14:10:22.974959,4
922,Email,2023-01-26 17:33:13.555838,5
922,Email,2023-01-26 21:30:49.151799,6
922,Paid Search,2023-01-27 15:38:40.160756,7
922,Social,2023-02-02 18:02:44.010911,8
923,Display,2023-07-14 00:00:00.000000,1
923,Display,2023-07-16 03:41:17.177357,2
923,Display,2023-07-16 15:21:24.271569,3
923,Content,2023-07-17 09:21:17.217757,4
923,Display,2023-07-17 10:21:17.217757,5
923,Direct,2023-07-17 17:28:36.960210,6
923,Paid Search,2023-07-20 22:08:37.472561,7
923,Paid Search,2023-07-21 15:55:57.646355,8
924,Social,2023-09-17 00:00:00.000000,1
924,Display,2023-09-22 05:58:16.915138,2
924,Display,2023-09-23 03:54:22.755926,3
924,Email,2023-09-23 04:54:22.755926,4
925,Social,2023-08-05 00:00:00.000000,1
925,Content,2023-08-07 01:04:21.816742,2
925,Direct,2023-08-08 03:03:54.912929,3
926,Paid Search,2023-05-09 00:00:00.000000,1
926,Social,2023-05-16 00:00:00.000000,2
926,Paid Search,2023-05-17 10:23:09.947234,3
927,Display,2023-09-10 00:00:00.000000,1
927,Content,2023-09-13 18:33:29.100944,2
927,Display,2023-09-15 15:04:54.343370,3
927,Content,2023-09-19 14:15:44.902132,4
927,Content,2023-09-21 21:58:46.294478,5
927,Paid Search,2023-09-22 09:59:51.613070,6
927,Display,2023-09-23 11:15:46.904710,7
927,Email,2023-09-26 18:43:14.039532,8
928,Content,2023-05-23 00:00:00.000000,1
928,Content,2023-05-24 01:59:32.823914,2
928,Social,2023-05-25 16:41:40.442257,3
928,Paid Search,2023-05-26 10:13:41.642103,4
928,Direct,2023-05-28 04:51:34.914028,5
929,Display,2023-04-18 00:00:00.000000,1
929,Social,2023-04-19 07:17:36.741390,2
929,Direct,2023-04-20 07:23:56.480939,3
930,Content,2023-07-13 00:00:00.000000,1
930,Display,2023-07-14 09:04:37.854521,2
930,Paid Search,2023-07-16 00:21:28.670893,3
931,Email,2023-03-28 00:00:00.000000,1
931,Direct,2023-03-28 07:00:46.887756,2
932,Display,2023-11-18 00:00:00.000000,1
933,Content,2023-01-19 00:00:00.000000,1
933,Display,2023-01-19 01:00:00.000000,2
933,Paid Search,2023-01-19 10:18:12.218121,3
933,Paid Search,2023-01-20 06:01:29.261157,4
934,Content,2023-02-08 00:00:00.000000,1
934,Paid Search,2023-02-08 14:42:02.023459,2
935,Direct,2023-12-08 00:00:00.000000,1
935,Email,2023-12-09 06:34:49.687601,2
935,Email,2023-12-14 12:48:23.570534,3
935,Direct,2023-12-15 07:31:44.658693,4
936,Display,2023-07-11 00:00:00.000000,1
936,Email,2023-07-14 06:42:27.617331,2
936,Email,2023-07-16 11:04:35.599117,3
937,Display,2023-02-02 00:00:00.000000,1
938,Email,2023-10-19 00:00:00.000000,1
938,Social,2023-10-19 23:36:38.810109,2
939,Social,2023-01-12 00:00:00.000000,1
939,Content,2023-01-14 03:24:20.986588,2
939,Social,2023-01-14 11:22:27.439999,3
939,Direct,2023-01-15 21:38:21.463105,4
940,Content,2023-11-25 00:00:00.000000,1
940,Display,2023-11-25 04:31:03.800717,2
940,Content,2023-11-27 00:25:24.112040,3
940,Social,2023-11-28 03:33:38.096874,4
940,Display,2023-11-29 14:26:49.165202,5
940,Paid Search,2023-11-29 22:13:20.839614,6
940,Content,2023-11-30 04:33:13.381258,7
940,Content,2023-12-02 01:42:54.093467,8
941,Content,2023-04-30 00:00:00.000000,1
941,Email,2023-04-30 05:47:10.514754,2
941,Paid Search,2023-04-30 19:48:02.565391,3
941,Social,2023-05-02 14:38:31.357941,4
942,Content,2023-03-18 00:00:00.000000,1
942,Direct,2023-03-21 17:56:03.695467,2
943,Display,2023-11-05 00:00:00.000000,1
943,Email,2023-11-07 22:52:37.870672,2
944,Display,2023-02-21 00:00:00.000000,1
944,Email,2023-02-22 04:53:42.325851,2
945,Direct,2023-12-18 00:00:00.000000,1
945,Paid Search,2023-12-19 23:24:29.143087,2
946,Content,2023-04-22 00:00:00.000000,1
947,Email,2023-02-27 00:00:00.000000,1
947,Content,2023-02-28 07:27:39.940987,2
947,Direct,2023-03-02 15:09:43.256449,3
948,Display,2023-01-14 00:00:00.000000,1
948,Display,2023-01-14 10:53:43.729857,2
948,Social,2023-01-18 04:36:52.402828,3
948,Email,2023-01-20 07:38:38.411220,4
949,Display,2023-01-07 00:00:00.000000,1
949,Display,2023-01-14 00:00:00.000000,2
949,Content,2023-01-14 03:36:17.112435,3
950,Content,2023-11-26 00:00:00.000000,1
950,Social,2023-11-29 16:32:47.887826,2
950,Paid Search,2023-11-29 19:35:46.358512,3
951,Display,2023-04-13 00:00:00.000000,1
951,Paid Search,2023-04-16 01:24:42.170009,2
952,Paid Search,2023-12-22 00:00:00.000000,1
952,Display,2023-12-24 15:17:10.944899,2
953,Social,2023-10-01 00:00:00.000000,1
953,Display,2023-10-02 11:47:30.212903,2
953,Content,2023-10-02 19:15:51.884273,3
953,Direct,2023-10-03 23:09:40.815308,4
953,Direct,2023-10-05 01:18:51.211566,5
953,Paid Search,2023-10-05 06:37:34.343627,6
953,Paid Search,2023-10-05 19:43:16.661406,7
953,Direct,2023-10-08 21:15:44.344633,8
954,Social,2023-01-03 00:00:00.000000,1
954,Email,2023-01-05 12:28:53.183927,2
954,Social,2023-01-05 17:27:19.206214,3
955,Display,2023-09-07 00:00:00.000000,1
956,Email,2023-04-05 00:00:00.000000,1
956,Direct,2023-04-10 13:45:02.055889,2
957,Social,2023-12-01 00:00:00.000000,1
957,Social,2023-12-03 09:29:25.238817,2
957,Social,2023-12-03 14:31:47.021006,3
957,Email,2023-12-07 04:05:25.464468,4
957,Direct,2023-12-08 12:46:27.803351,5
958,Content,2023-07-10 00:00:00.000000,1
958,Content,2023-07-15 17:48:27.441527,2
959,Display,2023-05-21 00:00:00.000000,1
959,Email,2023-05-22 12:23:35.083389,2
960,Content,2023-10-12 00:00:00.000000,1
960,Direct,2023-10-14 15:15:25.014550,2
960,Email,2023-10-18 18:06:20.229805,3
960,Social,2023-10-18 22:18:24.573486,4
961,Content,2023-01-13 00:00:00.000000,1
961,Display,2023-01-14 21:50:36.143263,2
961,Direct,2023-01-15 06:04:10.999051,3
962,Display,2023-05-22 00:00:00.000000,1
962,Direct,2023-05-23 00:01:11.190808,2
963,Display,2023-11-02 00:00:00.000000,1
963,Paid Search,2023-11-02 23:40:06.715121,2
963,Social,2023-11-04 05:27:21.000242,3
963,Email,2023-11-08 05:04:17.727446,4
964,Email,2023-06-22 00:00:00.000000,1
964,Paid Search,2023-06-22 13:32:15.097605,2
964,Email,2023-06-23 04:56:36.236060,3
964,Direct,2023-06-23 05:56:36.236060,4
964,Paid Search,2023-06-24 01:49:48.874355,5
965,Display,2023-12-09 00:00:00.000000,1
965,Email,2023-12-11 03:01:18.491824,2
965,Direct,2023-12-14 02:39:20.091862,3
965,Direct,2023-12-15 15:03:37.529633,4
966,Social,2023-12-29 00:00:00.000000,1
966,Email,2023-12-30 00:02:24.928680,2
966,Email,2023-12-30 08:52:54.746124,3
967,Social,2023-09-09 00:00:00.000000,1
967,Social,2023-09-11 19:29:12.810665,2
967,Email,2023-09-13 20:11:12.258276,3
967,Paid Search,2023-09-13 21:11:12.258276,4
968,Social,2023-03-19 00:00:00.000000,1
968,Content,2023-03-20 05:27:28.044699,2
968,Email,2023-03-22 12:07:20.200461,3
968,Paid Search,2023-03-24 11:11:40.897798,4
968,Content,2023-03-30 12:42:55.388594,5
969,Paid Search,2023-03-02 00:00:00.000000,1
969,Email,2023-03-03 12:27:33.809164,2
969,Social,2023-03-03 20:55:11.109897,3
969,Content,2023-03-06 17:33:26.938655,4
970,Display,2023-05-25 00:00:00.000000,1
971,Content,2023-07-06 00:00:00.000000,1
971,Content,2023-07-08 07:16:49.550151,2
971,Email,2023-07-08 13:01:42.420173,3
971,Paid Search,2023-07-08 18:09:11.802928,4
972,Display,2023-08-14 00:00:00.000000,1
972,Direct,2023-08-15 02:36:32.103291,2
972,Email,2023-08-17 14:03:41.877922,3
973,Email,2023-11-02 00:00:00.000000,1
974,Display,2023-01-10 00:00:00.000000,1
974,Content,2023-01-11 02:32:54.109325,2
974,Content,2023-01-13 06:52:13.760093,3
974,Social,2023-01-14 17:50:41.818206,4
974,Social,2023-01-21 17:50:41.818206,5
974,Direct,2023-01-22 11:29:52.618060,6
974,Content,2023-01-26 03:23:28.783597,7
974,Direct,2023-01-26 20:00:27.231783,8
975,Display,2023-12-24 00:00:00.000000,1
975,Email,2023-12-29 18:33:09.212477,2
975,Paid Search,2024-01-01 11:33:05.901821,3
975,Paid Search,2024-01-01 20:57:41.546368,4
976,Content,2023-05-21 00:00:00.000000,1
976,Paid Search,2023-05-21 14:51:32.730635,2
976,Social,2023-05-21 20:17:06.087192,3
976,Email,2023-05-25 11:05:12.829823,4
976,Paid Search,2023-05-26 22:38:39.767762,5
976,Display,2023-06-01 08:42:30.158723,6
977,Social,2023-07-12 00:00:00.000000,1
977,Email,2023-07-15 20:21:52.220962,2
977,Direct,2023-07-15 22:23:33.827715,3
978,Social,2023-10-04 00:00:00.000000,1
978,Social,2023-10-08 02:42:52.528017,2
978,Email,2023-10-08 07:02:38.631998,3
979,Email,2023-06-11 00:00:00.000000,1
979,Social,2023-06-13 12:26:57.506236,2
979,Social,2023-06-14 04:58:34.991407,3
980,Content,2023-11-12 00:00:00.000000,1
980,Content,2023-11-13 05:40:08.023611,2
980,Social,2023-11-14 12:39:28.649404,3
980,Email,2023-11-21 12:39:28.649404,4
980,Direct,2023-11-25 11:46:30.961425,5
980,Direct,2023-11-26 18:03:18.098536,6
981,Direct,2023-06-09 00:00:00.000000,1
981,Social,2023-06-10 20:06:43.384031,2
981,Paid Search,2023-06-16 20:28:44.127130,3
982,Content,2023-05-18 00:00:00.000000,1
982,Email,2023-05-18 18:43:01.266469,2
982,Social,2023-05-20 16:49:40.835675,3
982,Email,2023-05-21 03:26:28.867030,4
983,Content,2023-01-21 00:00:00.000000,1
983,Social,2023-01-22 01:05:46.403213,2
983,Social,2023-01-23 14:48:28.025883,3
983,Paid Search,2023-01-24 23:48:23.006498,4
984,Display,2023-03-09 00:00:00.000000,1
984,Direct,2023-03-10 20:34:46.785751,2
985,Display,2023-10-20 00:00:00.000000,1
985,Direct,2023-10-20 19:28:30.778982,2
985,Social,2023-10-22 04:24:58.322484,3
986,Display,2023-05-15 00:00:00.000000,1
986,Email,2023-05-16 22:40:30.214766,2
986,Paid Search,2023-05-18 12:35:02.137108,3
987,Content,2023-01-03 00:00:00.000000,1
987,Display,2023-01-05 06:07:03.269818,2
987,Paid Search,2023-01-07 19:22:23.863483,3
988,Content,2023-06-29 00:00:00.000000,1
988,Display,2023-07-02 12:37:00.250919,2
988,Social,2023-07-02 20:35:23.173735,3
988,Paid Search,2023-07-03 22:10:38.878264,4
988,Direct,2023-07-04 04:38:41.661333,5
989,Display,2023-05-11 00:00:00.000000,1
989,Email,2023-05-16 05:30:11.782090,2
989,Email,2023-05-16 18:46:35.224441,3
990,Content,2023-12-21 00:00:00.000000,1
990,Social,2023-12-22 04:49:13.894953,2
990,Content,2023-12-25 07:42:19.830080,3
990,Paid Search,2023-12-26 20:13:27.573475,4
991,Content,2023-05-27 00:00:00.000000,1
991,Social,2023-05-27 14:11:59.960317,2
991,Content,2023-05-27 19:10:45.640695,3
992,Social,2023-05-31 00:00:00.000000,1
992,Social,2023-05-31 01:00:00.000000,2
992,Content,2023-06-01 09:54:34.199586,3
993,Email,2023-08-28 00:00:00.000000,1
994,Display,2023-05-26 00:00:00.000000,1
994,Content,2023-05-27 12:41:27.866987,2
994,Direct,2023-05-28 13:21:29.178183,3
995,Email,2023-05-04 00:00:00.000000,1
995,Paid Search,2023-05-04 21:11:33.454114,2
996,Content,2023-12-26 00:00:00.000000,1
997,Display,2023-09-16 00:00:00.000000,1
997,Paid Search,2023-09-19 02:04:39.503322,2
998,Social,2023-03-13 00:00:00.000000,1
998,Social,2023-03-15 13:00:41.834723,2
998,Email,2023-03-16 05:28:13.215370,3
999,Paid Search,2023-04-21 00:00:00.000000,1
999,Content,2023-04-24 11:45:02.633321,2
999,Email,2023-04-29 22:48:15.018638,3
999,Paid Search,2023-05-02 00:20:11.473952,4
999,Email,2023-05-03 06:34:18.956721,5
999,Paid Search,2023-05-06 10:41:25.607642,6
999,Direct,2023-05-07 16:55:10.405154,7
999,Paid Search,2023-05-08 21:09:52.278540,8
1000,Paid Search,2023-11-22 00:00:00.000000,1
1000,Display,2023-11-22 14:47:11.471392,2
1000,Social,2023-11-26 08:45:06.960025,3
1000,Paid Search,2023-11-29 02:55:05.548816,4
1000,Social,2023-11-29 16:52:54.050320,5
1001,Social,2023-10-20 00:00:00.000000,1
1001,Email,2023-10-21 14:53:35.158530,2
1002,Social,2023-01-08 00:00:00.000000,1
1002,Content,2023-01-12 07:40:48.158815,2
1002,Email,2023-01-13 10:33:16.256089,3
1002,Social,2023-01-19 03:28:30.737564,4
1003,Paid Search,2023-09-20 00:00:00.000000,1
1003,Email,2023-09-20 22:43:21.537432,2
1004,Content,2023-12-13 00:00:00.000000,1
1004,Content,2023-12-15 00:04:21.585306,2
1004,Direct,2023-12-15 17:55:31.959172,3
1004,Paid Search,2023-12-17 23:43:36.930633,4
1005,Email,2023-06-25 00:00:00.000000,1
1005,Paid Search,2023-06-27 02:33:21.604771,2
1005,Paid Search,2023-06-27 08:16:41.940716,3
1005,Social,2023-07-01 12:38:25.001604,4
1005,Content,2023-07-01 16:33:03.478930,5
1005,Paid Search,2023-07-05 07:10:46.102332,6
1005,Social,2023-07-09 03:39:08.968224,7
1005,Paid Search,2023-07-10 14:53:28.610200,8
1006,Display,2023-12-07 00:00:00.000000,1
1006,Paid Search,2023-12-08 12:22:37.875231,2
1007,Email,2023-04-16 00:00:00.000000,1
1007,Content,2023-04-16 02:27:55.218807,2
1007,Direct,2023-04-16 06:14:10.589662,3
1008,Display,2023-08-25 00:00:00.000000,1
1008,Email,2023-08-26 17:25:13.927716,2
1009,Paid Search,2023-03-12 00:00:00.000000,1
1009,Display,2023-03-13 05:46:03.277456,2
1009,Social,2023-03-19 04:43:05.371439,3
1009,Direct,2023-03-19 17:36:06.954383,4
1009,Paid Search,2023-03-20 16:23:43.648289,5
1010,Social,2023-05-31 00:00:00.000000,1
1011,Display,2023-07-10 00:00:00.000000,1
1011,Email,2023-07-10 12:41:14.764347,2
1012,Display,2023-11-05 00:00:00.000000,1
1012,Email,2023-11-05 02:35:44.737189,2
1012,Content,2023-11-05 20:04:57.930772,3
1013,Display,2023-09-26 00:00:00.000000,1
1013,Social,2023-09-27 10:58:38.245769,2
1013,Direct,2023-09-29 01:12:28.691261,3
1014,Display,2023-01-25 00:00:00.000000,1
1014,Paid Search,2023-01-26 03:11:02.155962,2
1014,Paid Search,2023-01-29 14:16:14.353219,3
1014,Social,2023-02-01 00:14:39.398756,4
1015,Display,2023-12-06 00:00:00.000000,1
1015,Paid Search,2023-12-06 09:00:44.582419,2
1016,Display,2023-10-06 00:00:00.000000,1
1016,Social,2023-10-07 15:41:42.436963,2
1016,Display,2023-10-07 23:32:52.022284,3
1016,Email,2023-10-12 08:26:41.780555,4
1016,Content,2023-10-13 12:06:07.293337,5
1016,Email,2023-10-13 15:43:01.409742,6
1016,Paid Search,2023-10-17 03:25:57.120090,7
1017,Content,2023-02-05 00:00:00.000000,1
1017,Paid Search,2023-02-11 04:28:02.989755,2
1017,Direct,2023-02-15 23:39:30.604906,3
1017,Paid Search,2023-02-16 21:05:27.391319,4
1018,Display,2023-10-31 00:00:00.000000,1
1018,Paid Search,2023-11-03 09:02:31.054094,2
1018,Direct,2023-11-07 14:54:55.527547,3
1018,Email,2023-11-07 20:17:29.160181,4
1018,Content,2023-11-08 12:48:49.473976,5
1019,Display,2023-08-26 00:00:00.000000,1
1019,Email,2023-08-27 09:24:03.368123,2
1020,Social,2023-10-28 00:00:00.000000,1
1020,Paid Search,2023-10-29 08:49:25.141689,2
1021,Social,2023-10-22 00:00:00.000000,1
1021,Display,2023-10-28 00:18:39.624277,2
1021,Direct,2023-10-29 14:09:25.873470,3
1022,Display,2023-01-07 00:00:00.000000,1
1023,Content,2023-10-27 00:00:00.000000,1
1023,Display,2023-10-29 09:30:21.646952,2
1023,Paid Search,2023-10-29 19:33:44.721888,3
1024,Paid Search,2023-09-26 00:00:00.000000,1
1024,Email,2023-09-26 03:43:44.292937,2
1024,Social,2023-09-30 14:02:20.907752,3
1024,Content,2023-10-07 14:02:20.907752,4
1025,Content,2023-02-27 00:00:00.000000,1
1025,Email,2023-02-28 02:00:47.872073,2
1025,Social,2023-03-02 02:17:27.753223,3
1025,Email,2023-03-02 03:56:27.441897,4
1025,Paid Search,2023-03-02 13:51:44.476622,5
1025,Email,2023-03-03 10:23:24.584299,6
1026,Display,2023-07-07 00:00:00.000000,1
1027,Display,2023-10-13 00:00:00.000000,1
1027,Social,2023-10-13 15:26:40.103242,2
1027,Social,2023-10-16 17:30:56.225977,3
1027,Paid Search,2023-10-20 09:05:25.019520,4
1027,Paid Search,2023-10-20 22:49:23.975678,5
1027,Paid Search,2023-10-23 10:13:32.094038,6
1028,Email,2023-12-22 00:00:00.000000,1
1028,Social,2023-12-22 05:11:06.646617,2
1028,Content,2023-12-22 07:42:53.013627,3
1029,Display,2023-10-13 00:00:00.000000,1
1030,Display,2023-11-19 00:00:00.000000,1
1031,Content,2023-03-01 00:00:00.000000,1
1031,Email,2023-03-04 03:08:28.121915,2
1032,Social,2023-06-17 00:00:00.000000,1
1032,Paid Search,2023-06-17 07:59:14.663679,2
1033,Display,2023-05-29 00:00:00.000000,1
1033,Email,2023-05-29 01:00:00.000000,2
1034,Social,2023-04-28 00:00:00.000000,1
1035,Display,2023-11-02 00:00:00.000000,1
1036,Direct,2023-10-11 00:00:00.000000,1
1036,Paid Search,2023-10-13 10:49:14.411998,2
1036,Email,2023-10-13 19:29:10.127438,3
1037,Content,2023-10-04 00:00:00.000000,1
1037,Direct,2023-10-04 23:29:45.627449,2
1038,Paid Search,2023-10-02 00:00:00.000000,1
1038,Display,2023-10-02 23:22:16.015588,2
1038,Social,2023-10-05 08:25:27.072810,3
1039,Display,2023-02-14 00:00:00.000000,1
1039,Direct,2023-02-14 01:00:00.000000,2
1040,Content,2023-07-21 00:00:00.000000,1
1041,Display,2023-01-29 00:00:00.000000,1
1041,Content,2023-01-29 08:28:38.660030,2
1041,Social,2023-01-29 20:42:18.798252,3
1042,Email,2023-10-22 00:00:00.000000,1
1042,Email,2023-10-22 14:07:48.166458,2
1042,Content,2023-10-22 16:03:07.808943,3
1042,Email,2023-10-25 09:34:09.223276,4
1043,Content,2023-11-12 00:00:00.000000,1
1043,Social,2023-11-14 07:33:23.962177,2
1043,Paid Search,2023-11-15 10:03:22.397305,3
1044,Display,2023-10-06 00:00:00.000000,1
1044,Direct,2023-10-06 01:00:04.520549,2
1044,Direct,2023-10-07 06:47:16.926643,3
1044,Email,2023-10-07 21:00:39.505454,4
1045,Social,2023-08-29 00:00:00.000000,1
1046,Content,2023-11-30 00:00:00.000000,1
1046,Content,2023-12-02 17:18:37.987286,2
1046,Paid Search,2023-12-06 00:46:56.511974,3
1047,Email,2023-04-26 00:00:00.000000,1
1047,Social,2023-04-26 09:05:41.805125,2
1047,Display,2023-04-27 13:52:12.183717,3
1047,Email,2023-04-29 04:43:30.050671,4
1048,Content,2023-07-05 00:00:00.000000,1
1048,Content,2023-07-05 15:13:43.035970,2
1048,Social,2023-07-08 04:04:03.818256,3
1049,Email,2023-10-12 00:00:00.000000,1
1049,Content,2023-10-12 08:32:09.294176,2
1049,Email,2023-10-13 23:22:05.395765,3
1050,Display,2023-05-24 00:00:00.000000,1
1051,Email,2023-08-24 00:00:00.000000,1
1051,Email,2023-08-26 14:14:41.388144,2
1052,Social,2023-11-25 00:00:00.000000,1
1052,Display,2023-11-25 01:36:34.492148,2
1053,Social,2023-08-05 00:00:00.000000,1
1053,Display,2023-08-07 05:15:44.354603,2
1053,Email,2023-08-12 13:36:39.143068,3
1053,Direct,2023-08-14 15:39:12.491055,4
1053,Email,2023-08-17 16:14:21.402919,5
1054,Display,2023-07-23 00:00:00.000000,1
1054,Content,2023-07-25 01:02:35.922598,2
1055,Direct,2023-02-28 00:00:00.000000,1
1056,Email,2023-11-18 00:00:00.000000,1
1056,Display,2023-11-20 19:35:47.019158,2
1056,Email,2023-11-22 02:41:37.863252,3
1057,Content,2023-10-17 00:00:00.000000,1
1057,Paid Search,2023-10-18 06:00:35.913153,2
1058,Content,2023-12-22 00:00:00.000000,1
1058,Email,2023-12-27 13:22:56.568687,2
1058,Paid Search,2023-12-30 11:35:38.598226,3
1059,Display,2023-10-15 00:00:00.000000,1
1060,Content,2023-11-18 00:00:00.000000,1
1061,Social,2023-11-12 00:00:00.000000,1
1061,Content,2023-11-17 07:53:09.222073,2
1061,Email,2023-11-17 18:35:50.354711,3
1061,Display,2023-11-20 00:39:57.555644,4
1061,Paid Search,2023-11-23 03:30:09.125814,5
1061,Paid Search,2023-11-25 02:36:33.923039,6
1062,Social,2023-02-12 00:00:00.000000,1
1062,Display,2023-02-12 04:10:10.775605,2
1063,Display,2023-03-08 00:00:00.000000,1
1063,Email,2023-03-10 13:22:10.107144,2
1063,Direct,2023-03-11 20:20:12.055384,3
1064,Content,2023-06-06 00:00:00.000000,1
1064,Social,2023-06-08 22:46:55.640431,2
1064,Email,2023-06-10 00:03:18.824236,3
1064,Direct,2023-06-10 08:34:15.980798,4
1065,Paid Search,2023-04-10 00:00:00.000000,1
1066,Paid Search,2023-11-16 00:00:00.000000,1
1066,Direct,2023-11-16 16:42:48.318841,2
1066,Email,2023-11-16 22:35:56.977658,3
1066,Email,2023-11-20 17:00:58.358626,4
1066,Email,2023-11-22 11:56:28.794263,5
1067,Paid Search,2023-05-20 00:00:00.000000,1
1067,Social,2023-05-20 03:55:31.930316,2
1067,Paid Search,2023-05-20 23:17:50.161467,3
1068,Social,2023-09-19 00:00:00.000000,1
1068,Display,2023-09-20 02:47:55.569347,2
1068,Content,2023-09-24 22:48:27.391205,3
1068,Social,2023-09-25 14:58:53.461643,4
1068,Paid Search,2023-09-26 05:39:11.662700,5
1069,Social,2023-08-08 00:00:00.000000,1
1069,Email,2023-08-09 02:23:07.977283,2
1069,Paid Search,2023-08-10 00:13:04.594086,3
1070,Content,2023-10-23 00:00:00.000000,1
1070,Content,2023-10-23 09:32:53.994982,2
